0.452596,0.623085,0.252889,0.216070,0.168175,0.398940,0.494071,0.715825,0.336425,0.506543
0.360297,0.205303,0.269436,0.393139,0.322923,0.208431,0.639190,0.365995,0.886322,0.781331
0.728661,0.304841,0.552935,0.707765,0.520447,0.456644,0.495681,0.799368,0.591755,0.812228
0.750574,0.784937,0.636745,0.277039,0.650686,0.900012,0.363032,0.318753,0.495530,0.557892
0.435083,0.548401,0.266576,0.310713,0.219370,0.366998,0.509654,0.756408,0.508497,0.637647
0.794081,0.378807,0.427055,0.669383,0.408217,0.404019,0.263924,0.333097,0.769448,0.696748
0.589905,0.706294,0.722033,0.500524,0.703659,0.923563,0.395064,0.658983,0.430723,0.835562
0.509703,0.778494,0.400471,0.520980,0.250687,0.389381,0.407114,0.521068,0.860266,0.299787
0.669129,0.648636,0.555004,0.228339,0.474148,0.906753,0.311822,0.397363,0.549283,0.717601
0.675692,0.632166,0.598403,0.361118,0.533724,0.618376,0.542124,0.462705,0.362901,0.706482
0.682725,0.365924,0.231967,0.132189,0.390576,0.404501,0.515781,0.640663,0.554099,0.826927
0.767359,0.294737,0.389884,0.529369,0.753329,0.392112,0.576463,0.406395,0.537677,0.502750
0.365710,0.795936,0.557767,0.630884,0.443013,0.647327,0.271694,0.414437,0.612200,0.495183
0.200157,0.788260,0.505930,0.592965,0.568628,0.585809,0.514593,0.579223,0.432954,0.940906
0.711559,0.630661,0.212094,0.252646,0.439573,0.390099,0.701502,0.319098,0.347424,0.688051
0.790946,0.782819,0.594650,0.459675,0.550459,0.606584,0.629969,0.707794,0.549285,0.701889
0.413840,0.654640,0.238571,0.370344,0.337415,0.550949,0.519362,0.544364,0.808068,0.313168
0.204471,0.578676,0.456045,0.461762,0.455255,0.765732,0.175062,0.565063,0.800092,0.682347
0.933122,0.256991,0.352273,0.483998,0.559147,0.581083,0.491157,0.612059,0.505939,0.462794
0.474220,0.329454,0.429278,0.263130,0.414662,0.525685,0.524448,0.260141,0.666611,0.543526
0.738659,0.770485,0.337859,0.295863,0.497317,0.624478,0.622391,0.309230,0.481995,0.389316
0.329577,0.350956,0.480924,0.503088,0.664667,0.481647,0.757043,0.375917,0.258219,0.675779
0.502779,0.607065,0.505982,0.259830,0.171400,0.613167,0.628330,0.542539,0.276093,0.773282
0.408944,0.308575,0.493226,0.695758,0.482464,0.836482,0.411166,0.331616,0.931778,0.284040
0.778085,0.512706,0.556852,0.127516,0.653310,0.921161,0.705120,0.263201,0.816931,0.220338
0.209149,0.664942,0.331422,0.277981,0.566575,0.686402,0.828353,0.177942,0.799764,0.432095
0.850774,0.690241,0.552966,0.502425,0.467990,0.911171,0.473667,0.515654,0.724568,0.909575
0.328432,0.463515,0.583463,0.482236,0.111581,0.669533,0.536190,0.642867,0.211039,0.676418
0.697840,0.526540,0.238411,0.526418,0.207354,0.274010,0.665997,0.501327,0.584698,0.516259
0.737520,0.330193,0.268693,0.159032,0.193580,0.703509,0.481640,0.518186,0.643642,0.432182
0.587785,0.538283,0.267220,0.626628,0.403934,0.660308,0.400798,0.762587,0.149858,0.562069
0.272443,0.391543,0.776170,0.568250,0.519097,0.386544,0.704253,0.356163,0.447064,0.321221
0.657565,0.582977,0.684291,0.599073,0.541117,0.341293,0.650063,0.435957,0.547045,0.243822
0.546513,0.472200,0.263167,0.608349,0.488093,0.755000,0.785612,0.474123,0.815534,0.763954
0.475032,0.374744,0.490842,0.497781,0.114578,0.552564,0.356169,0.849974,0.296027,0.589259
0.311495,0.662174,0.379767,0.319798,0.761071,0.751695,0.702536,0.493361,0.425988,0.406099
0.522916,0.658300,0.619854,0.368181,0.859154,0.613217,0.757866,0.776863,0.462185,0.546662
0.543620,0.731146,0.667655,0.599666,0.599933,0.736355,0.453715,0.317553,0.446175,0.644684
0.372020,0.412004,0.311784,0.237310,0.541313,0.551833,0.328662,0.651944,0.464267,0.719221
0.540956,0.730239,0.249763,0.625488,0.884474,0.743400,0.521797,0.468778,0.448378,0.279009
0.557120,0.700520,0.309227,0.470328,0.942725,0.605191,0.208800,0.365014,0.827999,0.371224
0.476058,0.443256,0.544050,0.797686,0.442742,0.553608,0.579783,0.506349,0.563972,0.930288
0.393206,0.754064,0.410411,0.281419,0.415249,0.351006,0.330860,0.445290,0.553215,0.627606
0.787540,0.221233,0.352998,0.317789,0.811540,0.178208,0.322611,0.749410,0.529236,0.319394
0.519919,0.548001,0.462942,0.222767,0.744703,0.557961,0.384681,0.907107,0.130908,0.688096
0.601109,0.586992,0.407114,0.737663,0.909388,0.155129,0.502537,0.255154,0.710103,0.819423
0.641693,0.634200,0.597049,0.400494,0.769055,0.342253,0.226829,0.641838,0.671928,0.456215
0.292458,0.539456,0.186874,0.660580,0.825391,0.561465,0.648523,0.402996,0.621006,0.780278
0.693723,0.747818,0.142269,0.760856,0.686611,0.163049,0.188466,0.483344,0.667248,0.692740
0.783082,0.662952,0.117747,0.560434,0.748454,0.646377,0.231932,0.609108,0.885190,0.800812
0.894386,0.607409,0.144092,0.554888,0.390092,0.686152,0.610427,0.408754,0.404219,0.906510
0.469270,0.544943,0.685993,0.602058,0.597441,0.367229,0.818500,0.646735,0.365002,0.508040
0.912108,0.446736,0.252260,0.770562,0.559422,0.541553,0.878078,0.323634,0.502532,0.596884
0.414667,0.221858,0.591985,0.389888,0.468597,0.777058,0.549265,0.468865,0.632521,0.803819
0.658431,0.725644,0.336398,0.200360,0.469153,0.642933,0.356513,0.326275,0.285398,0.756085
0.686586,0.692445,0.697673,0.603568,0.762643,0.439347,0.415269,0.623379,0.843824,0.715004
0.792019,0.439120,0.302173,0.740630,0.711268,0.301304,0.275214,0.775398,0.652636,0.292478
0.584114,0.537733,0.302150,0.245992,0.551628,0.474807,0.438810,0.634847,0.521528,0.720902
0.852695,0.566639,0.306813,0.348452,0.625679,0.543257,0.349515,0.322461,0.333092,0.402362
0.581875,0.555102,0.252759,0.762128,0.535484,0.201999,0.504713,0.357502,0.609031,0.340936
0.937001,0.627170,0.477636,0.518634,0.716924,0.553984,0.481130,0.609599,0.330002,0.458753
0.557500,0.463412,0.465031,0.503016,0.633724,0.212719,0.624881,0.836677,0.662421,0.941222
0.816909,0.608777,0.402621,0.565189,0.530352,0.173110,0.510752,0.321367,0.386597,0.929262
0.472071,0.237484,0.538625,0.636547,0.730639,0.251040,0.281755,0.860516,0.551502,0.258682
0.527523,0.436809,0.399969,0.466272,0.562924,0.260520,0.408645,0.443409,0.848652,0.564396
0.427102,0.365298,0.191124,0.295607,0.267603,0.324332,0.501440,0.539886,0.620134,0.920527
0.586667,0.780824,0.288879,0.790786,0.565134,0.145475,0.791040,0.422793,0.617748,0.470120
0.364286,0.448708,0.317226,0.520190,0.614304,0.896827,0.761469,0.572191,0.458833,0.288229
0.530268,0.517877,0.485567,0.319652,0.368627,0.475044,0.500403,0.479834,0.663229,0.401456
0.750897,0.697465,0.216778,0.376689,0.868973,0.888270,0.237759,0.405487,0.354912,0.679065
0.426535,0.386859,0.229956,0.608915,0.819583,0.907758,0.264373,0.264612,0.368567,0.642862
0.317703,0.434905,0.662296,0.220111,0.603960,0.632204,0.514888,0.315903,0.512858,0.736784
0.531475,0.504019,0.400699,0.590873,0.740035,0.771783,0.316812,0.274769,0.770215,0.442624
0.332211,0.542138,0.371665,0.247032,0.660668,0.741813,0.442342,0.401946,0.396274,0.874120
0.435428,0.646238,0.618393,0.430080,0.560123,0.503039,0.656197,0.664489,0.288169,0.822017
0.676198,0.551627,0.182049,0.126496,0.882217,0.630334,0.608593,0.460706,0.668226,0.596375
0.562294,0.461768,0.643575,0.130926,0.808266,0.568864,0.607989,0.892938,0.452622,0.696186
0.472782,0.334748,0.566242,0.312414,0.514219,0.677047,0.575795,0.438148,0.583660,0.558585
0.402475,0.796940,0.279024,0.300828,0.506288,0.385073,0.266931,0.285487,0.102435,0.880168
0.740059,0.677069,0.309202,0.415458,0.832004,0.583257,0.450353,0.920692,0.636259,0.718312
0.901184,0.404727,0.680430,0.504894,0.362472,0.812349,0.290473,0.643588,0.494406,0.667814
0.383871,0.445309,0.186189,0.595310,0.934930,0.706580,0.590942,0.296043,0.396328,0.394946
0.399911,0.297677,0.272370,0.139150,0.693386,0.400709,0.249768,0.321294,0.659864,0.548775
0.582459,0.267343,0.172495,0.631784,0.578790,0.632840,0.842841,0.781515,0.240680,0.636603
0.410701,0.712124,0.209713,0.692274,0.605309,0.516160,0.644545,0.559222,0.629804,0.345813
0.758803,0.774144,0.491008,0.203455,0.316613,0.778757,0.797701,0.514553,0.556698,0.465590
0.436768,0.292847,0.507802,0.633255,0.544663,0.409599,0.546778,0.435202,0.121975,0.656535
0.289256,0.688041,0.449442,0.295358,0.740135,0.942080,0.542009,0.406068,0.569722,0.221423
0.421677,0.501113,0.122643,0.324208,0.502052,0.699886,0.483142,0.459415,0.599252,0.351444
0.381184,0.262134,0.362718,0.505706,0.657264,0.839006,0.805903,0.688427,0.708094,0.618531
0.825201,0.658234,0.129245,0.444135,0.257548,0.397426,0.808422,0.361225,0.572246,0.584135
0.762922,0.595343,0.376803,0.388427,0.371497,0.466965,0.443457,0.461772,0.415202,0.484426
0.433939,0.279987,0.279666,0.666447,0.626747,0.411389,0.456933,0.579125,0.471256,0.757555
0.220262,0.242567,0.154561,0.576261,0.262885,0.415916,0.642010,0.589093,0.404318,0.791297
0.366555,0.351711,0.618499,0.413800,0.485376,0.450039,0.497634,0.534688,0.562124,0.807835
0.444576,0.664526,0.579700,0.129061,0.603927,0.329406,0.754570,0.540269,0.840021,0.390639
0.711812,0.272070,0.380815,0.334431,0.505584,0.593774,0.835475,0.519762,0.807044,0.563836
0.229044,0.476501,0.465678,0.198723,0.528895,0.519522,0.485033,0.480347,0.949851,0.940855
0.446056,0.786702,0.231465,0.653921,0.596429,0.258055,0.764448,0.276863,0.646430,0.487171
0.582031,0.404718,0.428179,0.791749,0.284599,0.358003,0.541934,0.344501,0.319749,0.692115
0.633360,0.511878,0.507391,0.672097,0.404841,0.680516,0.217036,0.207924,0.413801,0.657631
0.646563,0.435711,0.601702,0.472057,0.360066,0.607614,0.254567,0.297102,0.366127,0.891810
0.787059,0.265651,0.721839,0.849081,0.395284,0.402885,0.638436,0.384466,0.561160,0.690311
0.203181,0.319910,0.760498,0.431982,0.572635,0.381220,0.513750,0.596718,0.743420,0.790621
0.375353,0.511271,0.651926,0.489461,0.230542,0.584100,0.279934,0.693747,0.728216,0.457387
0.611934,0.230150,0.579048,0.875628,0.256327,0.587425,0.280011,0.418294,0.498887,0.844091
0.871597,0.601542,0.782957,0.601237,0.456224,0.382068,0.571813,0.650701,0.771337,0.819370
0.321871,0.567200,0.285641,0.479862,0.393735,0.327761,0.668111,0.523065,0.372619,0.601674
0.651372,0.197369,0.351802,0.713573,0.280804,0.605712,0.660439,0.825787,0.373157,0.775516
0.469174,0.204113,0.287645,0.353877,0.666569,0.218176,0.349650,0.596201,0.231073,0.851566
0.820266,0.689907,0.681055,0.563435,0.656319,0.459981,0.495219,0.568503,0.424029,0.631088
0.287317,0.448130,0.780430,0.746016,0.625858,0.190336,0.321818,0.945228,0.374232,0.574854
0.608866,0.194892,0.391113,0.432089,0.441456,0.355496,0.645332,0.557240,0.438297,0.221966
0.761069,0.191615,0.500400,0.759223,0.744258,0.184344,0.411347,0.531512,0.538661,0.755581
0.572040,0.516768,0.483803,0.741503,0.668767,0.573124,0.606389,0.718422,0.416457,0.709708
0.522948,0.665155,0.281750,0.608304,0.534170,0.696536,0.506402,0.357533,0.785162,0.420602
0.479210,0.439095,0.369511,0.415858,0.509664,0.471164,0.829349,0.445257,0.642301,0.349632
0.287776,0.591900,0.391054,0.917242,0.420978,0.276143,0.692270,0.196313,0.581173,0.427527
0.488834,0.241362,0.222155,0.947665,0.196826,0.515442,0.507941,0.611680,0.565403,0.722778
0.290815,0.349821,0.349180,0.412915,0.194715,0.759310,0.781871,0.360543,0.569887,0.543601
0.655781,0.272289,0.717480,0.730980,0.244358,0.356409,0.395324,0.791244,0.821593,0.630544
0.625452,0.150324,0.385354,0.710982,0.561761,0.298243,0.543193,0.328324,0.913872,0.627973
0.761491,0.544585,0.227045,0.637839,0.277123,0.676344,0.811686,0.623942,0.311390,0.362193
0.508536,0.448905,0.477456,0.526863,0.536248,0.179143,0.864964,0.750465,0.584329,0.443471
0.938457,0.502505,0.754268,0.858472,0.460635,0.237271,0.937945,0.531984,0.446026,0.612289
0.553192,0.185883,0.303611,0.623573,0.346923,0.304461,0.363544,0.493339,0.290319,0.452076
0.811080,0.463208,0.762157,0.388805,0.345972,0.295794,0.839237,0.294532,0.691975,0.535778
0.207358,0.337977,0.434194,0.702757,0.381412,0.650142,0.320360,0.624390,0.369788,0.518296
0.426451,0.607033,0.653767,0.562670,0.343815,0.415772,0.356148,0.372034,0.845931,0.671403
0.715567,0.170280,0.432948,0.666959,0.645880,0.359011,0.377585,0.383193,0.638725,0.408670
0.458374,0.118894,0.306981,0.363676,0.438219,0.558592,0.515130,0.828539,0.821122,0.502667
0.665402,0.674517,0.437634,0.599270,0.472452,0.782741,0.388937,0.656654,0.400999,0.368287
0.708447,0.137287,0.346968,0.264348,0.437595,0.841386,0.298359,0.475348,0.544460,0.368090
0.668566,0.636534,0.398855,0.302355,0.628297,0.557106,0.443605,0.363010,0.544219,0.848870
0.661656,0.155554,0.782236,0.266094,0.735597,0.938732,0.550121,0.331370,0.160423,0.806253
0.746872,0.103304,0.209142,0.441116,0.496279,0.391320,0.511113,0.352541,0.534555,0.381899
0.932128,0.453116,0.565672,0.268981,0.500848,0.776806,0.633104,0.448053,0.683132,0.672630
0.393599,0.169747,0.505948,0.553111,0.413588,0.851810,0.153375,0.641753,0.723366,0.627426
0.920905,0.566420,0.229205,0.653207,0.484648,0.913800,0.370135,0.337338,0.450487,0.895002
0.724431,0.635711,0.349825,0.634447,0.532968,0.339958,0.477535,0.868383,0.399970,0.278669
0.943246,0.514171,0.535863,0.415338,0.484595,0.685541,0.513715,0.475126,0.179914,0.426315
0.761925,0.223583,0.577071,0.612707,0.484033,0.284086,0.220853,0.788338,0.580925,0.769098
0.666306,0.319064,0.482217,0.640407,0.224646,0.388909,0.577447,0.801460,0.120787,0.753853
0.218639,0.688699,0.792985,0.802919,0.609214,0.847365,0.498491,0.934797,0.614410,0.327546
0.447040,0.437401,0.315650,0.254987,0.612215,0.276954,0.557777,0.823371,0.483934,0.752192
0.594046,0.193638,0.695140,0.402758,0.513727,0.534090,0.693452,0.807712,0.711488,0.530923
0.502520,0.683154,0.548004,0.372488,0.572878,0.614374,0.251707,0.451620,0.312551,0.884076
0.466665,0.574681,0.633134,0.608628,0.274531,0.696446,0.404612,0.590702,0.695318,0.213103
0.536588,0.250370,0.657628,0.826184,0.376650,0.578375,0.491713,0.596313,0.440476,0.284225
0.593985,0.600194,0.784415,0.424466,0.213748,0.808284,0.557767,0.151872,0.650258,0.446123
0.398440,0.223123,0.475514,0.717863,0.430574,0.921025,0.577983,0.189097,0.346027,0.824210
0.540940,0.423221,0.704477,0.781062,0.324522,0.554268,0.415569,0.631110,0.725891,0.711245
0.780485,0.567218,0.510011,0.501235,0.391176,0.451624,0.431086,0.571964,0.373831,0.283234
0.368012,0.425397,0.539252,0.295258,0.435991,0.408912,0.335134,0.481490,0.552504,0.882184
0.676407,0.452419,0.671555,0.413327,0.446312,0.417295,0.296273,0.161299,0.424392,0.646282
0.576542,0.146515,0.350197,0.521621,0.211741,0.508454,0.441664,0.597775,0.453568,0.379507
0.534125,0.395649,0.463032,0.431708,0.126478,0.602899,0.731737,0.725916,0.271797,0.408879
0.386895,0.531805,0.329285,0.654693,0.266369,0.322204,0.786391,0.447604,0.667227,0.445706
0.465162,0.577921,0.429147,0.845968,0.651123,0.512672,0.423601,0.483779,0.109809,0.378290
0.735892,0.545786,0.218362,0.569678,0.394490,0.392225,0.685056,0.777223,0.838186,0.451083
0.692886,0.293753,0.750396,0.364712,0.365904,0.798105,0.676961,0.651458,0.371947,0.630780
0.382626,0.336421,0.787991,0.571525,0.502491,0.642466,0.533764,0.374044,0.655154,0.783061
0.388235,0.154379,0.390196,0.639625,0.664599,0.687244,0.683684,0.595161,0.548636,0.838954
0.629915,0.356465,0.285092,0.677408,0.935925,0.636100,0.538531,0.732311,0.762883,0.686822
0.767638,0.603062,0.489160,0.712864,0.884078,0.209514,0.298876,0.437494,0.561549,0.518191
0.668984,0.117278,0.597323,0.846619,0.635101,0.703804,0.476635,0.207843,0.581092,0.769042
0.697200,0.680292,0.414747,0.851249,0.585555,0.475081,0.613042,0.162422,0.192839,0.926506
0.605403,0.260703,0.423409,0.899883,0.884069,0.413667,0.192263,0.496864,0.421167,0.369024
0.642253,0.203635,0.672191,0.732112,0.785033,0.555236,0.121186,0.764554,0.651164,0.496823
0.531643,0.578660,0.613796,0.558743,0.665308,0.572215,0.208581,0.181157,0.600743,0.655135
0.693033,0.453127,0.200428,0.466970,0.839350,0.216058,0.159862,0.644080,0.324658,0.530925
0.463568,0.270588,0.536131,0.695941,0.821170,0.593913,0.544312,0.675749,0.727870,0.323039
0.581157,0.288165,0.609925,0.919395,0.580456,0.472763,0.472338,0.396712,0.269779,0.515144
0.437163,0.603886,0.361173,0.688965,0.734168,0.539777,0.604983,0.746374,0.766453,0.802341
0.913433,0.421792,0.314618,0.599024,0.701920,0.118467,0.207326,0.732657,0.427506,0.478235
0.248079,0.410918,0.614396,0.947898,0.527563,0.112569,0.598875,0.744985,0.922745,0.663926
0.725239,0.386217,0.105073,0.372578,0.784547,0.491676,0.500777,0.723349,0.258730,0.463437
0.705781,0.130330,0.515544,0.371431,0.511564,0.615488,0.617007,0.670880,0.693310,0.707194
0.641694,0.230761,0.594406,0.683868,0.483800,0.621047,0.601638,0.625961,0.263503,0.755569
0.245717,0.388205,0.544294,0.561415,0.586305,0.234069,0.392733,0.502365,0.296180,0.533355
0.386897,0.484517,0.659733,0.710669,0.291266,0.477673,0.745825,0.244798,0.605367,0.311843
0.458425,0.132544,0.489886,0.695482,0.573894,0.688586,0.787356,0.332822,0.756977,0.566959
0.949469,0.330501,0.600296,0.756225,0.815155,0.444541,0.676825,0.482592,0.508301,0.712699
0.512066,0.215189,0.608058,0.771183,0.632608,0.768085,0.678325,0.686624,0.683609,0.286218
0.532797,0.487515,0.563913,0.908537,0.760997,0.552072,0.773514,0.407165,0.309189,0.593157
0.620609,0.639157,0.153608,0.721314,0.595533,0.742346,0.400545,0.189265,0.913116,0.438594
0.751137,0.686237,0.501076,0.579719,0.290745,0.769154,0.374608,0.221268,0.734319,0.547955
0.401965,0.256014,0.535069,0.690660,0.282415,0.594984,0.376662,0.599026,0.540957,0.247315
0.628773,0.146984,0.480682,0.794135,0.595065,0.685604,0.405789,0.668896,0.529408,0.481006
0.705936,0.581159,0.406729,0.793576,0.522310,0.346352,0.718382,0.525904,0.296261,0.928638
0.350551,0.110130,0.458436,0.541138,0.778678,0.535569,0.460634,0.402857,0.499202,0.463901
0.791075,0.566593,0.519426,0.607897,0.519564,0.670234,0.368819,0.578603,0.405293,0.727626
0.437299,0.425215,0.252311,0.769735,0.695863,0.696898,0.369215,0.845096,0.778282,0.588432
0.663084,0.234894,0.556407,0.557542,0.455964,0.583231,0.737137,0.363206,0.363486,0.714971
0.638870,0.319185,0.389750,0.440369,0.389341,0.536100,0.620611,0.820042,0.398763,0.477927
0.612108,0.253615,0.265126,0.526535,0.497073,0.598099,0.253220,0.776407,0.742575,0.396337
0.398639,0.534722,0.122303,0.569734,0.794426,0.764131,0.361086,0.721511,0.448068,0.751911
0.753032,0.606405,0.611671,0.717748,0.454699,0.898626,0.586010,0.631721,0.430985,0.700265
0.849008,0.669200,0.414886,0.337663,0.719241,0.654958,0.470371,0.452640,0.210781,0.786623
0.701648,0.434165,0.644093,0.266788,0.649721,0.831742,0.157631,0.652398,0.646695,0.345285
0.598062,0.633298,0.314501,0.553088,0.854379,0.807030,0.365247,0.710939,0.588242,0.799998
0.224111,0.499780,0.623896,0.620498,0.450285,0.573655,0.228947,0.493292,0.873839,0.667576
0.940245,0.547605,0.472551,0.270951,0.900607,0.938424,0.478306,0.409061,0.553467,0.715266
0.667349,0.217826,0.394890,0.750696,0.635050,0.507968,0.469959,0.434498,0.448771,0.245384
0.904624,0.265754,0.123341,0.683286,0.765105,0.524249,0.724516,0.448841,0.591657,0.374875
0.427540,0.146068,0.644426,0.753679,0.616716,0.693575,0.567046,0.374183,0.472634,0.391151
0.738478,0.130067,0.696556,0.444404,0.416819,0.668895,0.456596,0.663308,0.197668,0.497300
0.282306,0.347468,0.409704,0.536652,0.849951,0.250820,0.164589,0.572453,0.480588,0.677479
0.450484,0.112715,0.103256,0.732028,0.375176,0.494810,0.116301,0.744422,0.426741,0.252885
0.434189,0.336439,0.589643,0.675047,0.471837,0.398116,0.680551,0.387852,0.562420,0.810757
0.821869,0.614053,0.103198,0.420640,0.830200,0.446442,0.420744,0.797219,0.547149,0.618303
0.762211,0.579979,0.629342,0.381231,0.317222,0.560283,0.864644,0.459433,0.728378,0.641871
0.754599,0.538430,0.566068,0.789868,0.565635,0.557225,0.773182,0.797366,0.443422,0.267560
0.799508,0.495141,0.556287,0.719542,0.360818,0.761314,0.795543,0.279784,0.563359,0.414010
0.853947,0.258983,0.187676,0.479494,0.820546,0.414269,0.920249,0.589060,0.539611,0.668427
0.392686,0.383907,0.146649,0.476684,0.571703,0.619340,0.435861,0.381378,0.624461,0.282453
0.391995,0.378059,0.303334,0.479739,0.397826,0.793492,0.446975,0.397638,0.289129,0.533807
0.544672,0.418947,0.463606,0.710323,0.552528,0.739143,0.766085,0.389541,0.570917,0.791166
0.507970,0.213139,0.416724,0.617157,0.615134,0.540214,0.504284,0.509191,0.370756,0.680748
0.223890,0.158835,0.122902,0.741820,0.703812,0.388365,0.412729,0.641728,0.550176,0.426432
0.399215,0.626627,0.452146,0.419028,0.721437,0.822657,0.422218,0.418268,0.353963,0.430176
0.513707,0.133227,0.350612,0.705291,0.581875,0.814475,0.818342,0.474814,0.308541,0.358336
0.949181,0.185432,0.426294,0.809187,0.630602,0.610437,0.483898,0.431982,0.172429,0.476911
0.554658,0.534460,0.534662,0.406484,0.466074,0.656861,0.538195,0.747806,0.924958,0.331034
0.405346,0.586065,0.545471,0.715249,0.792390,0.603467,0.703065,0.595530,0.609613,0.468509
0.779214,0.310278,0.275793,0.285531,0.293763,0.821445,0.581264,0.638640,0.933348,0.398097
0.494734,0.695711,0.420793,0.758393,0.495953,0.702089,0.544500,0.273607,0.449200,0.660409
0.357247,0.659337,0.803933,0.377953,0.778577,0.639064,0.704049,0.508594,0.416997,0.520164
0.624234,0.737278,0.843083,0.716411,0.563814,0.602361,0.696314,0.721254,0.415684,0.362345
0.402884,0.442088,0.556759,0.434895,0.773906,0.335405,0.408447,0.461462,0.700510,0.760796
0.614978,0.516236,0.489578,0.698720,0.708578,0.399312,0.617978,0.505267,0.684387,0.786117
0.387880,0.508684,0.413004,0.625059,0.563950,0.564587,0.294688,0.440963,0.905447,0.407493
0.435710,0.515601,0.873719,0.659583,0.377697,0.305411,0.116469,0.373006,0.729198,0.788595
0.448451,0.412995,0.739270,0.542144,0.383947,0.274913,0.652022,0.584913,0.419515,0.640760
0.402901,0.234774,0.887787,0.762686,0.339741,0.308497,0.233849,0.610936,0.406808,0.836540
0.497593,0.512347,0.437004,0.649235,0.674998,0.579945,0.628133,0.921663,0.394772,0.338022
0.776487,0.517412,0.382988,0.781958,0.644890,0.358246,0.251982,0.828051,0.364145,0.678095
0.361028,0.466420,0.759494,0.215607,0.487871,0.137602,0.520429,0.300582,0.227273,0.540836
0.524357,0.242826,0.800693,0.760383,0.687939,0.112750,0.706717,0.732332,0.141496,0.745216
0.282442,0.421667,0.862770,0.284516,0.462251,0.135966,0.517972,0.814486,0.638474,0.224151
0.635545,0.238353,0.376565,0.721002,0.681504,0.695953,0.472226,0.897877,0.375492,0.508921
0.410978,0.268280,0.925924,0.538972,0.725279,0.422111,0.387324,0.791124,0.468473,0.522978
0.644177,0.245378,0.413134,0.522595,0.410753,0.493624,0.408196,0.602361,0.338776,0.730988
0.476466,0.596188,0.850141,0.451197,0.431785,0.307003,0.461056,0.387991,0.314123,0.563183
0.812278,0.444176,0.695947,0.767038,0.342331,0.435800,0.706217,0.214476,0.123341,0.580010
0.158021,0.609687,0.361109,0.603488,0.126241,0.721562,0.564750,0.252384,0.729912,0.418596
0.346262,0.761855,0.779067,0.630387,0.140084,0.341341,0.914190,0.623092,0.476708,0.932985
0.431617,0.773652,0.867903,0.399458,0.562325,0.465020,0.507298,0.542574,0.741374,0.511679
0.620175,0.505200,0.552265,0.625852,0.299002,0.787651,0.762802,0.365114,0.671071,0.356986
0.681826,0.475156,0.459766,0.400659,0.358976,0.215362,0.686239,0.270642,0.805746,0.457961
0.499178,0.659868,0.728882,0.530225,0.373131,0.244165,0.846234,0.500802,0.303064,0.392321
